"Term","Overlap","P.value","Adjusted.P.value","Old.P.value","Old.Adjusted.P.value","Odds.Ratio","Combined.Score","Genes"
"neuron projection morphogenesis (GO:0048812)","1/140",0.0678501777388972,0.0824640621749674,0,0,15.8681055155875,42.6923964226082,"SHANK3"
"regulation of small GTPase mediated signal transduction (GO:0051056)","1/141",0.0683195372380126,0.0826108690071887,0,0,15.7539682539683,42.2767112174724,"MCF2L"
"nitrogen compound transport (GO:0071705)","1/143",0.0692576181978487,0.0833200787456353,0,0,15.5305164319249,41.4652695101873,"AQP1"
"cellular response to organic cyclic compound (GO:0071407)","1/150",0.072534211173127,0.0863849650654829,0,0,14.7956748695004,38.81936703083,"AQP1"
"brain development (GO:0007420)","1/150",0.072534211173127,0.0863849650654829,0,0,14.7956748695004,38.81936703083,"SHANK3"
"dephosphorylation (GO:0016311)","1/153",0.0739352845331792,0.0876133121718174,0,0,14.5014619883041,37.770001818957,"PTPRB"
"adenylate cyclase-modulating G protein-coupled receptor signaling pathway (GO:0007188)","1/165",0.0795205496250797,0.0932988626789301,0,0,13.4322493224932,34.0069602787413,"ADCY4"
"regulation of neuron projection development (GO:0010975)","1/165",0.0795205496250797,0.0932988626789301,0,0,13.4322493224932,34.0069602787413,"SHANK3"
"cell-cell adhesion via plasma-membrane adhesion molecules (GO:0098742)","1/170",0.0818387819286868,0.0955457700349693,0,0,13.0315581854043,32.6180427988393,"CDH5"
"neuron projection development (GO:0031175)","1/171",0.0823017973441961,0.095615323385169,0,0,12.9542483660131,32.3514519164839,"SHANK3"
"cation transport (GO:0006812)","1/174",0.0836895830239612,0.0967533228130673,0,0,12.7276814386641,31.572805424981,"AQP1"
"defense response to bacterium (GO:0042742)","1/176",0.0846137238435418,0.0969369647662993,0,0,12.5809523809524,31.070659824835,"AQP1"
"positive regulation of developmental process (GO:0051094)","1/177",0.0850754796261192,0.0969369647662993,0,0,12.5088383838384,30.8244849521548,"SHANK3"
"glycerophospholipid biosynthetic process (GO:0046474)","1/177",0.0850754796261192,0.0969369647662993,0,0,12.5088383838384,30.8244849521548,"PIK3R3"
"negative regulation of immune response (GO:0050777)","1/178",0.0855370257686186,0.0969965316132182,0,0,12.4375392341494,30.5814954331455,"ADCY4"
"regulated exocytosis (GO:0045055)","1/180",0.0864594894435786,0.0975757095148958,0,0,12.2973308504035,30.1048411601001,"VWF"
"protein localization to membrane (GO:0072657)","1/195",0.0933513166113739,0.104854322449742,0,0,11.3379152348225,26.8865655778966,"SHANK3"
"axon guidance (GO:0007411)","1/203",0.0970077921963339,0.108447390332694,0,0,10.8844884488449,25.3931194024567,"SHANK3"
"regulation of gene expression (GO:0010468)","2/1079",0.0981515118139089,0.108948617875658,0,0,4.39020427112349,10.190730736594,"CDH5;PIK3R3"
"regulation of inflammatory response (GO:0050727)","1/206",0.0983755452548137,0.108948617875658,0,0,10.7235772357724,24.8675791552912,"CDH5"
"phosphate-containing compound metabolic process (GO:0006796)","1/212",0.101105459175464,0.111451134067837,0,0,10.4154818325434,23.8680260595435,"PTPRB"
"extracellular structure organization (GO:0043062)","1/216",0.102921266673785,0.112902324758094,0,0,10.2196382428941,23.2373212993106,"VWF"
"external encapsulating structure organization (GO:0045229)","1/217",0.103374702415639,0.112902324758094,0,0,10.1718106995885,23.0838563866398,"VWF"
"cellular response to lipid (GO:0071396)","1/219",0.104280955170821,0.113369662272865,0,0,10.0774719673802,22.7818035865381,"AQP1"
"axonogenesis (GO:0007409)","1/240",0.113746959269435,0.123096024414868,0,0,9.18224081822408,19.9601618339213,"SHANK3"
"positive regulation of phosphorylation (GO:0042327)","1/253",0.119561651506646,0.128800506395796,0,0,8.70282186948854,18.4841246514568,"PIK3R3"
"negative regulation of signal transduction (GO:0009968)","1/267",0.125785209489871,0.134891830991401,0,0,8.23893065998329,17.080782255369,"EGFL7"
"positive regulation of programmed cell death (GO:0043068)","1/286",0.134168135965103,0.143233550557339,0,0,7.682261208577,15.4310624728687,"MCF2L"
"extracellular matrix organization (GO:0030198)","1/300",0.140298659988022,0.149106647610589,0,0,7.3173541434411,14.3711506762771,"VWF"
"MAPK cascade (GO:0000165)","1/303",0.141607249912792,0.149825527809516,0,0,7.24356144223694,14.1589743330271,"SHANK3"
"positive regulation of apoptotic process (GO:0043065)","1/310",0.144653657634086,0.152368519374571,0,0,7.07695073714491,13.6826682850859,"MCF2L"
"cellular response to oxygen-containing compound (GO:1901701)","1/323",0.150285468372589,0.157600247806653,0,0,6.78674948240166,12.862374334754,"AQP1"
"positive regulation of protein phosphorylation (GO:0001934)","1/371",0.170791921230688,0.178315794412657,0,0,5.89189189189189,10.4127953253102,"PIK3R3"
"negative regulation of programmed cell death (GO:0043069)","1/381",0.175007611491337,0.181915806681785,0,0,5.73391812865497,9.99379390899869,"AQP1"
"transmembrane receptor protein tyrosine kinase signaling pathway (GO:0007169)","1/404",0.184630588158104,0.19108056503699,0,0,5.40033085194375,9.12330960396866,"PIK3R3"
"nervous system development (GO:0007399)","1/447",0.20235080924172,0.208509312131685,0,0,4.8689586447434,7.77939040128449,"SHANK3"
"positive regulation of cell population proliferation (GO:0008284)","1/474",0.213299544694369,0.218839792608508,0,0,4.58468404980033,7.08360179705667,"AQP1"
"neutrophil degranulation (GO:0043312)","1/481",0.216115936074262,0.220512522964002,0,0,4.5162037037037,6.91855434022832,"PTPRB"
"negative regulation of apoptotic process (GO:0043066)","1/485",0.217721225204964,0.220512522964002,0,0,4.47796143250689,6.82683050731529,"AQP1"
"neutrophil activation involved in immune response (GO:0002283)","1/485",0.217721225204964,0.220512522964002,0,0,4.47796143250689,6.82683050731529,"PTPRB"
"neutrophil mediated immunity (GO:0002446)","1/488",0.218923249804513,0.220786426398594,0,0,4.44969199178645,6.75923372809254,"PTPRB"
"positive regulation of intracellular signal transduction (GO:1902533)","1/546",0.241838052205256,0.242862789714601,0,0,3.96432212028542,5.62730364460606,"VWF"
"cellular protein modification process (GO:0006464)","1/1025",0.409165958885707,0.409165958885707,0,0,2.05794270833333,1.83904847517365,"PTPRB"
