"Term","Overlap","P.value","Adjusted.P.value","Old.P.value","Old.Adjusted.P.value","Odds.Ratio","Combined.Score","Genes"
"cellular response to cytokine stimulus (GO:0071345)","1/482",0.216517536062526,0.228794303571226,0,0,4.50658350658351,6.89545013213669,"F13A1"
"neutrophil activation involved in immune response (GO:0002283)","1/485",0.217721225204964,0.228886416241116,0,0,4.47796143250689,6.82683050731529,"FGL2"
"neutrophil mediated immunity (GO:0002446)","1/488",0.218923249804513,0.228975848009822,0,0,4.44969199178645,6.75923372809254,"FGL2"
"positive regulation of intracellular signal transduction (GO:1902533)","1/546",0.241838052205256,0.251658886812576,0,0,3.96432212028542,5.62730364460606,"TFRC"
"cytokine-mediated signaling pathway (GO:0019221)","1/621",0.270571665999959,0.280137330959553,0,0,3.47132616487455,4.53778100740268,"F13A1"
"positive regulation of cellular process (GO:0048522)","1/625",0.272076221002189,0.280279524147983,0,0,3.44836182336182,4.48863957511315,"LGMN"
"negative regulation of transcription by RNA polymerase II (GO:0000122)","1/684",0.29394635591561,0.3012950148135,0,0,3.14088173092565,3.84556364655954,"DAB2"
"positive regulation of transcription by RNA polymerase II (GO:0045944)","1/908",0.371698364387241,0.379095346763106,0,0,2.33774347666299,2.31360066946461,"DAB2"
"negative regulation of transcription, DNA-templated (GO:0045892)","1/948",0.384741635554832,0.39045562024129,0,0,2.23430716883726,2.13417277509183,"DAB2"
"cellular protein modification process (GO:0006464)","1/1025",0.409165958885707,0.413197150598867,0,0,2.05794270833333,1.83904847517365,"F13A1"
"positive regulation of transcription, DNA-templated (GO:0045893)","1/1183",0.45657085440044,0.458808946823971,0,0,1.76800150404211,1.38613329676853,"DAB2"
"regulation of transcription by RNA polymerase II (GO:0006357)","1/2206",0.689318157023675,0.689318157023675,0,0,0.896195515243134,0.333431645881209,"DAB2"
